Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	R Reim	Tg1a Kapitel	Ms1 Seite	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Ms2 Zeile	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:03:32.600	212.6	00:03:33.200	213.2	00:00:00.600	0.6		I		so					sō	KO	CF_I_Adv_Temp	goh	so, als				3						::1740		24		so				KOUS		so				::1740	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:33.200	213.2	00:03:34.200	214.2	00:00:01.000	1.0		I		do					dō	ADV	CF_I_Adv_Temp	goh	da, dann				3						::1750		24		dhuo				ADV		dhuo				::1750	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:34.200	214.2	00:03:35.000	215.0	00:00:00.800	0.8		I		Ihësus	sg_nom				Ihësus	NE	CF_I_Adv_Temp	goh	Jesus		a_masc		3						::1760		24		iħs				NE	a_masc	iħs				::1760	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:35.000	215.0	00:03:36.200	216.2	00:00:01.200	1.2		I		danan					danān	ADV	CF_I_Adv_Temp	goh	von da, von dannen				3						::1770		24		danan				ADV		danan				::1770	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:36.200	216.2	00:03:37.200	217.2	00:00:01.000	1.0		I		faran	ind_past_sg_3				fuor	VV	CF_I_Adv_Temp	goh	fortgehen		st6		3						::1780		24		fuor				VVFIN	st6	fuor				::1780	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:37.200	217.2	00:03:37.800	217.8	00:00:00.600	0.6		I		gisëhan	ind_past_sg_3				gisah	VV	CF_U_M	goh	sehen		st5		3						::1790		24		ga sah				VVFIN	st5	ga sah				::1790	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:37.800	217.8	00:03:38.600	218.6	00:00:00.800	0.8		I		gisëhan	ind_past_sg_3				gisah	VV	CF_U_M	goh	sehen		st5		3						::1800		24		ga sah				VVFIN	st5	ga sah				::1800	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:03:38.600	218.6	00:03:39.400	219.4	00:00:00.800	0.8		I		man	sg_acc				man	NA	CF_U_M	goh	Mensch, Mann		c,a_masc		3						::1810		24		man				NA	c,a_masc	man				::1810	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:00.000	0.0	00:00:00.800	0.8	00:00:00.800	0.8		I							*** 								3								1		*** 						*** 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:04.400	4.4	00:00:04.600	4.6	00:00:00.200	0.2		I		fona					fona	AP	CF_U_M	goh	von				3						::40		1	K	fona				APPR		fona	K			::40	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:08.800	8.8	00:00:09.200	9.2	00:00:00.400	0.4		I							· 	$.	CF_U_M						3								1		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:09.200	9.2	00:00:09.400	9.4	00:00:00.200	0.2		I		man	pl_dat				mannun	NA	CF_U_M	goh	Mann, Mensch		a_masc		3						::80		2	K	mannum				NA	c,a_masc	mannum	K			::80	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:09.400	9.4	00:00:09.600	9.6	00:00:00.200	0.2		I		man	pl_dat				mannun	NA	CF_U_M	goh	Mann, Mensch		a_masc		3						::80		2	K	mannum				NA	c,a_masc	mannum	K			::80	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:10.600	10.6	00:00:11.000	11.0	00:00:00.400	0.4		I							· 	$.							3								2		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:13.800	13.8	00:00:14.200	14.2	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								2		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:19.200	19.2	00:00:19.600	19.6	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								2		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:19.600	19.6	00:00:19.800	19.8	00:00:00.200	0.2		I		ingegin					ingegin	ADV	 CF_I_M	goh	entgegen				3						::160		3	K	ingegin				ADV		ingegin	K			::160	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:21.200	21.2	00:00:21.600	21.6	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								3		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:22.800	22.8	00:00:23.200	23.2	00:00:00.400	0.4		I							· 	$.							3								3		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:27.800	27.8	00:00:28.200	28.2	00:00:00.400	0.4		I							· 	$.							3								3		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:29.400	29.4	00:00:29.800	29.8	00:00:00.400	0.4		I							· 	$.							3								3		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:29.800	29.8	00:00:30.000	30.0	00:00:00.200	0.2		I		daʒ					daʒ	KO	CF_I_O	goh	dass				3						::230		4	K	daz				KOUS		daz	K			::230	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:30.000	30.0	00:00:30.200	30.2	00:00:00.200	0.2		I		daʒ					daʒ	KO	CF_I_O	goh	dass				3						::230		4	K	daz				KOUS		daz	K			::230	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:32.800	32.8	00:00:33.200	33.2	00:00:00.400	0.4		I							· 	$.	CF_I_O						3								4		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:37.000	37.0	00:00:37.400	37.4	00:00:00.400	0.4		I							: 	$.							3								4		: 				$.		: 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:37.400	37.4	00:00:37.600	37.6	00:00:00.200	0.2		I		enti					enti	KO	CF_I_M 	goh	und				3						::300		5	K	Enti				KON		Enti	K			::300	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:37.600	37.6	00:00:37.800	37.8	00:00:00.200	0.2		I		enti					enti	KO	CF_I_M 	goh	und				3						::300		5	K	Enti				KON		Enti	K			::300	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:40.000	40.0	00:00:40.400	40.4	00:00:00.400	0.4		I							· 	$.	CF_I_M 						3								5		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:40.400	40.4	00:00:40.800	40.8	00:00:00.400	0.4		I		in					in	AP	CF_I_M 	goh	in, auf				3						::330		5		in				APPR		in				::330	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:40.800	40.8	00:00:42.800	42.8	00:00:02.000	2.0		I		sciffilin	sg_dat				sciffilīne	NA	CF_I_M 	goh	Schifflein, Schiffchen		a_neut		3						::330		5		sceffilin				NA	a_neut	sceffilin				::330	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:42.800	42.8	00:00:43.200	43.2	00:00:00.400	0.4		I							· 	$.							3								5		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:45.600	45.6	00:00:46.000	46.0	00:00:00.400	0.4		I							· 	$.	CF_U_M 						3								5		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:47.000	47.0	00:00:47.400	47.4	00:00:00.400	0.4		I							· 	$.	CF_U_M 						3								5		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:47.400	47.4	00:00:47.600	47.6	00:00:00.200	0.2		I		gioʒo	sg_acc				gioʒun	NA	CF_U_M 	goh	Strömung, Fluss		n_masc		3						::370		6	K	geozun				NA	n_masc	geozun	K			::370	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:48.800	48.8	00:00:49.200	49.2	00:00:00.400	0.4		I							· 	$.							3								6		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:53.600	53.6	00:00:54.000	54.0	00:00:00.400	0.4		I							; 	$.							3								6		; 				$.		; 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:54.000	54.0	00:00:54.200	54.2	00:00:00.200	0.2		I		enti					enti	KO	 CF_I_M 	goh	uns				3						::430		7	K	Enti				KON		Enti	K			::430	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:54.200	54.2	00:00:54.400	54.4	00:00:00.200	0.2		I		enti					enti	KO	 CF_I_M 	goh	uns				3						::430		7	K	Enti				KON		Enti	K			::430	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:00:59.200	59.2	00:00:59.600	59.6	00:00:00.400	0.4		I							· 	$.	 CF_I_M 						3								7		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:02.200	62.2	00:01:02.600	62.6	00:00:00.400	0.4		I							· 	$.							3								7		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:02.600	62.6	00:01:05.000	65.0	00:00:02.400	2.4		I		liggen	p_pos_masc_sg_acc_st				liggentan	VV	CP_U_Att 	goh	liegen		st5		3										licchen tan				VVPS	st5	licchen tan					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:04.200	64.2	00:01:04.400	64.4	00:00:00.200	0.2		I		liggen	p_pos_masc_sg_acc_st				liggentan	VV	CP_U_Att 	goh	liegen		st5		3								8	K	licchen tan				VVPS	st5	licchen tan	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:05.000	65.0	00:01:05.400	65.4	00:00:00.400	0.4		I		in					in	AP	CP_U_Att 	goh	in, auf				3						::530		8		in				APPR		in- 				::530	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:05.400	65.4	00:01:06.400	66.4	00:00:01.000	1.0		I		bara	sg_dat				bāru	NA	CP_U_Att 	goh	Bahre, Sänfte		o_fem		3						::530		8		baru				NA	o_fem	baru				::530	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:06.400	66.4	00:01:06.800	66.8	00:00:00.400	0.4		I							· 	$.							3								8		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:12.400	72.4	00:01:12.800	72.8	00:00:00.400	0.4		I							· 	$.							3								8		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:12.800	72.8	00:01:13.000	73.0	00:00:00.200	0.2		I		quëdan	ind_past_sg_3				quad	VV	CF_U_M	goh	sprechen, sagen		st5		3						::590		9	K	quhad				VVFIN	st5	quhad	K			::590	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:13.000	73.0	00:01:13.200	73.2	00:00:00.200	0.2		I		quëdan	ind_past_sg_3				quad	VV	CF_U_M	goh	sprechen, sagen		st5		3						::590		9	K	quhad				VVFIN	st5	quhad	K			::590	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:16.200	76.2	00:01:16.600	76.6	00:00:00.400	0.4		I							· 	$.							3								9		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:19.000	79.0	00:01:19.400	79.4	00:00:00.400	0.4		I							· 	$.							3								9		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:19.400	79.4	00:01:22.400	82.4	00:00:03.000	3.0		I		firlaʒan	p_pos_fem_pl_nom_st				forlaaz ·  seno	VV	CF_U_M	goh	freilassen, vergeben, verzeihen		red1		3										forlaaz ·  senu				VVPP	red1	forlaaz ·  senu					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:21.400	81.4	00:01:21.600	81.6	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				forlaaz ·  seno	VV	CF_U_M	goh	freilassen, vergeben, verzeihen		red1		3								10	K	forlaaz ·  senu				VVPP	red1	forlaaz ·  senu	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:21.600	81.6	00:01:21.800	81.8	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				forlaaz ·  seno	VV	CF_U_M	goh	freilassen, vergeben, verzeihen		red1		3								10	K	forlaaz ·  senu				VVPP	red1	forlaaz ·  senu	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:23.400	83.4	00:01:25.400	85.4	00:00:02.000	2.0		I		wërdan	ind_pres_pl_3				wërdant	VA	CF_U_M	goh	werden		st3b		3								10		uuer dant				VAFIN	st3b	uuer dant					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:27.800	87.8	00:01:28.200	88.2	00:00:00.400	0.4		I							· 	$.							3								10		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:30.000	90.0	00:01:30.400	90.4	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								10		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:30.600	90.6	00:01:30.800	90.8	00:00:00.200	0.2		I		sar					sār	ADV	 CF_I_M	goh	da, jetzt				3						::730		11	K	saar				ADV		saar	K			::730	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:30.800	90.8	00:01:31.000	91.0	00:00:00.200	0.2		I		sar					sār	ADV	 CF_I_M	goh	da, jetzt				3						::730		11	K	saar				ADV		saar	K			::730	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:34.200	94.2	00:01:34.600	94.6	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								11		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:36.400	96.4	00:01:38.400	98.4	00:00:02.000	2.0		I		quëdan	ind_past_pl_3				quātun	VV	 CF_I_M	goh	sprechen, sagen		st5		3								11		quhat tun				VVFIN	st5	quhat tun					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:39.600	99.6	00:01:40.000	100.0	00:00:00.400	0.4		I							· 	$.	 CF_I_M						3								11		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:40.600	100.6	00:01:41.000	101.0	00:00:00.400	0.4		I							· 	$.							3								11		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:41.000	101.0	00:01:41.200	101.2	00:00:00.200	0.2		I		dëse	masc_sg_nom				dëse	DD	CF_U_M	goh	dieser, diese, dieses				3						::810		12	K	Dhese				DDS		Dhese	K			::810	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:41.200	101.2	00:01:41.400	101.4	00:00:00.200	0.2		I		dëse	masc_sg_nom				dëse	DD	CF_U_M	goh	dieser, diese, dieses				3						::810		12	K	Dhese				DDS		Dhese	K			::810	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:43.800	103.8	00:01:44.200	104.2	00:00:00.400	0.4		I							· 	$.							3								12		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:46.600	106.6	00:01:47.000	107.0	00:00:00.400	0.4		I							· 	$.	CF_I_Adv_Temp						3								12		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:50.800	110.8	00:01:51.200	111.2	00:00:00.400	0.4		I							· 	$.							3								12		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:51.200	111.2	00:01:51.400	111.4	00:00:00.200	0.2		I		quëdan	ind_past_sg_3				quad	VV	CF_U_M	goh	sprechen, sagen		st5		3						::890		13	K	quhat				VVFIN	st5	quhat	K			::890	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:51.400	111.4	00:01:51.600	111.6	00:00:00.200	0.2		I		quëdan	ind_past_sg_3				quad	VV	CF_U_M	goh	sprechen, sagen		st5		3						::890		13	K	quhat				VVFIN	st5	quhat	K			::890	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:51.600	111.6	00:01:51.800	111.8	00:00:00.200	0.2		I		quëdan	ind_past_sg_3				quad	VV	CF_U_M	goh	sprechen, sagen		st5		3						::890		13	K	quhat				VVFIN	st5	quhat	K			::890	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:52.400	112.4	00:01:52.800	112.8	00:00:00.400	0.4		I							· 	$.							3								13		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:54.400	114.4	00:01:54.800	114.8	00:00:00.400	0.4		I							· 	$.	CF_I_Int						3								13		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:56.800	116.8	00:01:57.200	117.2	00:00:00.400	0.4		I							· 	$.	CF_I_Int						3								13		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:58.200	118.2	00:01:58.600	118.6	00:00:00.400	0.4		I							· 	$.	CF_I_Int						3								13		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:01:59.200	119.2	00:02:01.400	121.4	00:00:02.200	2.2		I		iuwer	masc_sg_dat_st				iuwêremu	DPOS	CF_I_Int	goh	euer		p		3								13		iu uueremo				DPOS	a,o	iu uueremo					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:01.400	121.4	00:02:01.800	121.8	00:00:00.400	0.4		I							· 	$.	CF_I_Int						3								13		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:01.800	121.8	00:02:02.000	122.0	00:00:00.200	0.2		I		muot	sg_dat				muote	NA	CF_I_Int	goh	Gemüt, Herz		a_masc		3						::970		14	K	muote				NA	a_masc	muote	K			::970	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:02.000	122.0	00:02:02.200	122.2	00:00:00.200	0.2		I		muot	sg_dat				muote	NA	CF_I_Int	goh	Gemüt, Herz		a_masc		3						::970		14	K	muote				NA	a_masc	muote	K			::970	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:02.200	122.2	00:02:02.400	122.4	00:00:00.200	0.2		I		muot	sg_dat				muote	NA	CF_I_Int	goh	Gemüt, Herz		a_masc		3						::970		14	K	muote				NA	a_masc	muote	K			::970	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:03.000	123.0	00:02:03.400	123.4	00:00:00.400	0.4		I							· 	$.							3								14		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:03.400	123.4	00:02:05.200	125.2	00:00:01.800	1.8		I		wëdar	neut_sg_nom				wëdar	PW	CF_CS_I_Int 	goh	wer, was, welcher von beiden				3								14		Huue dar				PW		Huue dar					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:07.800	127.8	00:02:08.200	128.2	00:00:00.400	0.4		I							· 	$.	CF_CS_I_Int 						3								14		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:08.200	128.2	00:02:08.600	128.6	00:00:00.400	0.4		I		zi					zi	AP	CF_CS_I_Int 	goh	zu				3						::1020		14		za				PTKZU		za				::1020	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:08.600	128.6	00:02:10.400	130.4	00:00:01.800	1.8		I		quëdan	sg_dat				quëdanne	VV	CF_CS_I_Int 	goh	sagen		st5		3						::1020		14		quedanne				VVINFS	st5	quedanne				::1020	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:10.400	130.4	00:02:12.800	132.8	00:00:02.400	2.4		I		firlaʒan	p_pos_fem_pl_nom_st				firlāʒano	VV	CF_U_M 	goh	freilassen, vergeben, verzeihen		red1		3								15		forlaz seno				VVPP	red1	forlaz seno					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:10.400	130.4	00:02:10.600	130.6	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				firlāʒano	VV	CF_U_M 	goh	freilassen, vergeben, verzeihen		red1		3								15	K	forlaz seno				VVPP	red1	forlaz seno	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:10.600	130.6	00:02:10.800	130.8	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				firlāʒano	VV	CF_U_M 	goh	freilassen, vergeben, verzeihen		red1		3								15	K	forlaz seno				VVPP	red1	forlaz seno	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:10.800	130.8	00:02:11.000	131.0	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				firlāʒano	VV	CF_U_M 	goh	freilassen, vergeben, verzeihen		red1		3								15	K	forlaz seno				VVPP	red1	forlaz seno	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:11.000	131.0	00:02:11.200	131.2	00:00:00.200	0.2		I		firlaʒan	p_pos_fem_pl_nom_st				firlāʒano	VV	CF_U_M 	goh	freilassen, vergeben, verzeihen		red1		3								15	K	forlaz seno				VVPP	red1	forlaz seno	K				file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:12.800	132.8	00:02:13.200	133.2	00:00:00.400	0.4		I							· 	$.	CF_U_M 						3								15		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:14.200	134.2	00:02:16.200	136.2	00:00:02.000	2.0		I		wërdan	ind_pres_pl_3				wërdant	VA	CF_U_M 	goh	werden		st3b		3								15		uuer dant				VAFIN	st3b	uuer dant					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:18.800	138.8	00:02:19.000	139.0	00:00:00.200	0.2		I		ëdo					ëdo	KO	CF_CC_I_Int	goh	oder				3						::1100		16	K	odo				KON		odo	K			::1100	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:19.000	139.0	00:02:19.200	139.2	00:00:00.200	0.2		I		ëdo					ëdo	KO	CF_CC_I_Int	goh	oder				3						::1100		16	K	odo				KON		odo	K			::1100	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:19.200	139.2	00:02:19.400	139.4	00:00:00.200	0.2		I		ëdo					ëdo	KO	CF_CC_I_Int	goh	oder				3						::1100		16	K	odo				KON		odo	K			::1100	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:19.600	139.6	00:02:20.000	140.0	00:00:00.400	0.4		I		zi					zi	AP	CF_CC_I_Int	goh	zu				3						::1110		16		za 				PTKZU		za				::1110	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:20.000	140.0	00:02:22.000	142.0	00:00:02.000	2.0		I		quëdan	sg_dat				quëdanne	VV	CF_CC_I_Int	goh	sagen		st5		3						::1110		16		quhedanne				VVINFS	st5	quhedanne				::1110	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:22.000	142.0	00:02:22.400	142.4	00:00:00.400	0.4		I							· 	$.							3								16		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:25.800	145.8	00:02:26.200	146.2	00:00:00.400	0.4		I							; 	$.							3								16		; 				$.		; 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:26.200	146.2	00:02:26.400	146.4	00:00:00.200	0.2		I		daʒ					daʒ	KO	CF_I_Adv_Fin	goh	dass, damit				3						::1150		17	K	Daz				KOUS		Daz	K			::1150	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:26.400	146.4	00:02:26.600	146.6	00:00:00.200	0.2		I		daʒ					daʒ	KO	CF_I_Adv_Fin	goh	dass, damit				3						::1150		17	K	Daz				KOUS		Daz	K			::1150	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:26.600	146.6	00:02:26.800	146.8	00:00:00.200	0.2		I		daʒ					daʒ	KO	CF_I_Adv_Fin	goh	dass, damit				3						::1150		17	K	Daz				KOUS		Daz	K			::1150	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:28.400	148.4	00:02:30.000	150.0	00:00:01.600	1.6		I		wiʒʒan	ind_pres_pl_2				wiʒʒut	VV	CF_I_Adv_Fin	goh	wissen		prpr		3								17		uuiz it				VVFIN	prpr	uuiz it					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:30.000	150.0	00:02:30.400	150.4	00:00:00.400	0.4		I							· 	$.							3								17		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:33.800	153.8	00:02:34.200	154.2	00:00:00.400	0.4		I							· 	$.	CF_I_O 						3								17		· 				$.		· 					file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:34.200	154.2	00:02:34.400	154.4	00:00:00.200	0.2		I		haben	ind_pres_sg_3				habēt	VA	CF_I_O 	goh	haben		wk3		3						::1230		18	K	habet				VAFIN	wk3	habet	K			::1230	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
00:02:34.400	154.4	00:02:34.600	154.6	00:00:00.200	0.2		I		haben	ind_pres_sg_3				habēt	VA	CF_I_O 	goh	haben		wk3		3						::1230		18	K	habet				VAFIN	wk3	habet	K			::1230	file:///media/vbspace/ddd/data/Monsee/9_corrections/MF-1_M.I.eaf
